visit id,member id,visit date,check_in_time,check_out_time
7580,671,2024-07-02,11:01:00,11:36:00
7581,148,2024-07-02,6:54:00,7:24:00
7582,125,2024-07-02,9:57:00,10:27:00
7583,208,2024-07-02,11:59:00,12:34:00
7584,701,2024-07-02,10:14:00,10:49:00
7585,671,2024-07-02,11:12:00,11:57:00
7586,138,2024-07-02,9:55:00,10:50:00
7587,575,2024-07-02,8:27:00,9:02:00
7588,25,2024-07-02,9:56:00,10:26:00
7589,508,2024-07-02,11:01:00,11:46:00
7590,166,2024-07-02,9:03:00,9:38:00
7591,501,2024-07-02,11:31:00,12:16:00
7592,591,2024-07-02,9:07:00,10:02:00
7593,92,2024-07-02,8:30:00,9:05:00
7594,119,2024-07-02,11:31:00,12:16:00
7595,837,2024-07-02,20:14:00,20:49:00
7596,889,2024-07-02,18:53:00,19:28:00
7597,847,2024-07-02,17:57:00,18:32:00
7598,897,2024-07-02,19:49:00,20:34:00
7599,913,2024-07-02,18:24:00,19:19:00
7600,886,2024-07-02,17:20:00,17:50:00
7601,907,2024-07-02,19:17:00,20:12:00
7602,871,2024-07-02,16:18:00,16:48:00
7603,860,2024-07-02,18:00:00,18:55:00
7604,921,2024-07-02,10:40:00,11:25:00
7605,864,2024-07-02,10:26:00,11:01:00
7606,959,2024-07-02,11:52:00,12:27:00
7607,953,2024-07-02,18:52:00,19:37:00
7608,958,2024-07-02,16:53:00,17:23:00
7609,989,2024-07-02,10:41:00,11:26:00
7610,936,2024-07-02,20:29:00,20:59:00
7611,862,2024-07-02,20:54:00,21:29:00
7612,947,2024-07-02,20:00:00,20:30:00
7613,954,2024-07-02,15:05:00,16:00:00
7614,969,2024-07-02,17:51:00,18:46:00
7615,852,2024-07-02,17:15:00,17:45:00
7616,949,2024-07-02,16:13:00,16:58:00
7617,840,2024-07-02,17:36:00,18:06:00
7618,938,2024-07-02,19:25:00,19:55:00
7619,968,2024-07-02,18:31:00,19:01:00
7620,884,2024-07-02,18:58:00,19:53:00
7621,966,2024-07-02,17:13:00,17:58:00
7622,962,2024-07-02,10:57:00,11:42:00
7623,843,2024-07-02,19:55:00,20:30:00
7624,863,2024-07-02,20:10:00,20:45:00
7625,861,2024-07-02,20:27:00,21:02:00
7626,853,2024-07-02,17:08:00,17:43:00
7627,867,2024-07-02,19:14:00,19:49:00
7628,919,2024-07-02,19:01:00,19:36:00
7629,829,2024-07-02,20:02:00,20:37:00
7630,866,2024-07-02,17:38:00,18:23:00
7631,843,2024-07-02,18:33:00,19:08:00
7632,923,2024-07-02,16:08:00,16:53:00
7633,908,2024-07-02,17:13:00,18:08:00
7634,893,2024-07-02,16:38:00,17:08:00
7635,893,2024-07-02,20:35:00,21:30:00
7636,949,2024-07-02,17:18:00,18:13:00
7637,856,2024-07-02,19:29:00,19:59:00
7638,978,2024-07-02,20:40:00,21:10:00
7639,916,2024-07-02,16:56:00,17:41:00
7640,989,2024-07-02,17:19:00,18:04:00
7641,982,2024-07-02,19:06:00,19:51:00
7642,870,2024-07-02,19:09:00,19:54:00
7643,831,2024-07-02,17:06:00,17:36:00
7644,905,2024-07-02,20:27:00,21:12:00
7645,835,2024-07-02,16:28:00,17:23:00
7646,879,2024-07-02,16:15:00,16:45:00
7647,880,2024-07-02,18:44:00,19:29:00
7648,409,2024-07-03,11:54:00,12:24:00
7649,79,2024-07-03,11:14:00,11:44:00
7650,567,2024-07-03,9:53:00,10:28:00
7651,71,2024-07-03,7:14:00,7:59:00
7652,595,2024-07-03,7:45:00,8:40:00
7653,91,2024-07-03,9:06:00,9:51:00
7654,406,2024-07-03,10:08:00,11:03:00
7655,736,2024-07-03,9:39:00,10:24:00
7656,237,2024-07-03,8:42:00,9:17:00
7657,155,2024-07-03,7:56:00,8:26:00
7658,898,2024-07-03,18:55:00,19:30:00
7659,959,2024-07-03,20:07:00,20:52:00
7660,860,2024-07-03,16:17:00,16:52:00
7661,943,2024-07-03,19:31:00,20:26:00
7662,989,2024-07-03,19:08:00,19:43:00
7663,845,2024-07-03,18:23:00,19:08:00
7664,946,2024-07-03,10:19:00,11:04:00
7665,959,2024-07-03,20:21:00,20:51:00
7666,910,2024-07-03,15:20:00,15:50:00
7667,884,2024-07-03,18:36:00,19:06:00
7668,882,2024-07-03,10:00:00,10:35:00
7669,993,2024-07-03,17:42:00,18:17:00
7670,983,2024-07-03,16:11:00,16:46:00
7671,827,2024-07-03,14:52:00,15:27:00
7672,873,2024-07-03,18:54:00,19:29:00
7673,868,2024-07-03,16:53:00,17:28:00
7674,961,2024-07-03,18:06:00,18:51:00
7675,886,2024-07-03,16:43:00,17:38:00
7676,868,2024-07-03,16:24:00,17:09:00
7677,975,2024-07-03,19:50:00,20:25:00
7678,935,2024-07-03,17:28:00,18:13:00
7679,857,2024-07-03,20:27:00,21:22:00
7680,838,2024-07-03,19:47:00,20:17:00
7681,916,2024-07-03,18:35:00,19:10:00
7682,958,2024-07-03,17:01:00,17:46:00
7683,840,2024-07-03,16:24:00,17:19:00
7684,946,2024-07-03,18:15:00,19:10:00
7685,983,2024-07-03,17:25:00,18:10:00
7686,828,2024-07-03,17:14:00,17:59:00
7687,877,2024-07-03,17:28:00,17:58:00
7688,934,2024-07-03,18:22:00,19:07:00
7689,847,2024-07-03,17:24:00,18:19:00
7690,945,2024-07-03,10:21:00,10:51:00
7691,892,2024-07-03,10:58:00,11:53:00
7692,863,2024-07-03,18:25:00,19:10:00
7693,879,2024-07-03,20:24:00,20:54:00
7694,863,2024-07-03,19:26:00,19:56:00
7695,991,2024-07-03,18:24:00,18:54:00
7696,988,2024-07-03,14:41:00,15:36:00
7697,867,2024-07-03,19:42:00,20:17:00
7698,965,2024-07-03,20:16:00,21:11:00
7699,949,2024-07-03,9:24:00,10:09:00
7700,981,2024-07-03,20:35:00,21:20:00
7701,832,2024-07-03,17:01:00,17:46:00
7702,944,2024-07-03,17:21:00,18:16:00
7703,881,2024-07-03,17:37:00,18:32:00
7704,875,2024-07-03,19:25:00,20:20:00
7705,861,2024-07-03,9:02:00,9:37:00
7706,842,2024-07-03,18:32:00,19:02:00
7707,830,2024-07-03,20:18:00,21:03:00
7708,983,2024-07-03,20:40:00,21:25:00
7709,963,2024-07-03,18:13:00,19:08:00
7710,993,2024-07-03,19:38:00,20:08:00
7711,831,2024-07-03,20:01:00,20:46:00
7712,912,2024-07-03,17:10:00,18:05:00
7713,979,2024-07-03,18:21:00,19:16:00
7714,872,2024-07-03,20:47:00,21:42:00
7715,852,2024-07-03,20:12:00,20:47:00
7716,929,2024-07-03,17:29:00,18:14:00
7717,854,2024-07-03,17:54:00,18:24:00
7718,889,2024-07-03,20:41:00,21:36:00
7719,887,2024-07-03,17:36:00,18:06:00
7720,786,2024-07-04,6:12:00,6:47:00
7721,690,2024-07-04,7:39:00,8:24:00
7722,283,2024-07-04,9:39:00,10:34:00
7723,393,2024-07-04,6:42:00,7:17:00
7724,416,2024-07-04,9:59:00,10:44:00
7725,786,2024-07-04,7:05:00,7:40:00
7726,316,2024-07-04,9:44:00,10:29:00
7727,674,2024-07-04,9:17:00,9:47:00
7728,460,2024-07-04,6:07:00,6:52:00
7729,369,2024-07-04,8:01:00,8:31:00
7730,13,2024-07-04,10:49:00,11:44:00
7731,451,2024-07-04,7:51:00,8:46:00
7732,432,2024-07-04,6:33:00,7:03:00
7733,274,2024-07-04,7:52:00,8:22:00
7734,368,2024-07-04,7:57:00,8:52:00
7735,445,2024-07-04,6:29:00,7:24:00
7736,774,2024-07-04,10:02:00,10:47:00
7737,231,2024-07-04,6:01:00,6:46:00
7738,829,2024-07-04,15:41:00,16:16:00
7739,828,2024-07-04,17:09:00,17:54:00
7740,974,2024-07-04,18:08:00,18:38:00
7741,968,2024-07-04,18:18:00,19:13:00
7742,940,2024-07-04,19:13:00,19:43:00
7743,949,2024-07-04,16:03:00,16:58:00
7744,830,2024-07-04,17:10:00,17:40:00
7745,859,2024-07-04,16:27:00,17:12:00
7746,857,2024-07-04,16:43:00,17:38:00
7747,993,2024-07-04,17:03:00,17:38:00
7748,825,2024-07-04,19:33:00,20:03:00
7749,962,2024-07-04,19:06:00,20:01:00
7750,909,2024-07-04,17:45:00,18:30:00
7751,981,2024-07-04,20:06:00,20:36:00
7752,947,2024-07-04,17:56:00,18:26:00
7753,876,2024-07-04,15:57:00,16:32:00
7754,891,2024-07-04,20:47:00,21:17:00
7755,937,2024-07-04,18:40:00,19:10:00
7756,855,2024-07-04,18:57:00,19:27:00
7757,931,2024-07-04,18:43:00,19:13:00
7758,911,2024-07-04,18:39:00,19:14:00
7759,850,2024-07-04,19:33:00,20:18:00
7760,958,2024-07-04,19:03:00,19:48:00
7761,876,2024-07-04,17:44:00,18:39:00
7762,918,2024-07-04,20:43:00,21:18:00
7763,951,2024-07-04,20:03:00,20:38:00
7764,882,2024-07-04,19:29:00,20:24:00
7765,954,2024-07-04,14:31:00,15:16:00
7766,956,2024-07-04,11:10:00,11:45:00
7767,869,2024-07-04,18:40:00,19:25:00
7768,951,2024-07-04,17:14:00,17:49:00
7769,882,2024-07-04,17:21:00,18:06:00
7770,886,2024-07-04,17:53:00,18:48:00
7771,874,2024-07-04,19:13:00,19:43:00
7772,835,2024-07-04,11:56:00,12:41:00
7773,890,2024-07-04,19:52:00,20:22:00
7774,841,2024-07-04,16:12:00,16:47:00
7775,830,2024-07-04,16:48:00,17:23:00
7776,829,2024-07-04,17:03:00,17:58:00
7777,907,2024-07-04,17:09:00,18:04:00
7778,860,2024-07-04,16:25:00,17:00:00
7779,888,2024-07-04,19:49:00,20:24:00
7780,847,2024-07-04,20:43:00,21:28:00
7781,940,2024-07-04,19:33:00,20:18:00
7782,893,2024-07-04,19:58:00,20:28:00
7783,848,2024-07-04,19:26:00,19:56:00
7784,958,2024-07-04,16:14:00,17:09:00
7785,943,2024-07-04,17:15:00,18:10:00
7786,939,2024-07-04,20:19:00,21:04:00
7787,929,2024-07-04,18:25:00,19:10:00
7788,972,2024-07-04,20:33:00,21:18:00
7789,922,2024-07-04,18:22:00,18:52:00
7790,908,2024-07-04,18:50:00,19:45:00
7791,913,2024-07-04,19:22:00,20:17:00
7792,850,2024-07-04,11:53:00,12:48:00
7793,906,2024-07-04,20:44:00,21:39:00
7794,930,2024-07-04,16:39:00,17:24:00
7795,877,2024-07-04,19:38:00,20:13:00
7796,884,2024-07-04,16:10:00,16:55:00
7797,830,2024-07-04,19:30:00,20:00:00
7798,913,2024-07-04,19:12:00,19:47:00
7799,902,2024-07-04,18:12:00,18:42:00
7800,936,2024-07-04,19:36:00,20:31:00
7801,832,2024-07-04,20:08:00,21:03:00
7802,349,2024-07-05,7:51:00,8:36:00
7803,370,2024-07-05,10:33:00,11:18:00
7804,120,2024-07-05,6:36:00,7:21:00
7805,673,2024-07-05,11:16:00,12:01:00
7806,492,2024-07-05,6:39:00,7:34:00
7807,317,2024-07-05,9:40:00,10:35:00
7808,209,2024-07-05,11:30:00,12:05:00
7809,193,2024-07-05,8:12:00,8:47:00
7810,566,2024-07-05,6:55:00,7:30:00
7811,246,2024-07-05,11:47:00,12:42:00
7812,243,2024-07-05,9:35:00,10:10:00
7813,755,2024-07-05,6:42:00,7:37:00
7814,522,2024-07-05,8:03:00,8:33:00
7815,422,2024-07-05,9:42:00,10:17:00
7816,520,2024-07-05,9:35:00,10:05:00
7817,896,2024-07-05,17:30:00,18:00:00
7818,942,2024-07-05,19:56:00,20:41:00
7819,828,2024-07-05,19:14:00,20:09:00
7820,893,2024-07-05,18:37:00,19:07:00
7821,967,2024-07-05,20:25:00,21:20:00
7822,889,2024-07-05,18:50:00,19:45:00
7823,991,2024-07-05,18:48:00,19:43:00
7824,965,2024-07-05,16:23:00,16:58:00
7825,959,2024-07-05,17:05:00,18:00:00
7826,854,2024-07-05,20:12:00,20:57:00
7827,975,2024-07-05,16:49:00,17:19:00
7828,870,2024-07-05,17:53:00,18:23:00
7829,939,2024-07-05,19:02:00,19:32:00
7830,847,2024-07-05,19:24:00,20:19:00
7831,872,2024-07-05,17:09:00,17:54:00
7832,992,2024-07-05,18:07:00,18:52:00
7833,985,2024-07-05,16:24:00,16:54:00
7834,968,2024-07-05,16:05:00,16:50:00
7835,987,2024-07-05,17:28:00,17:58:00
7836,896,2024-07-05,17:18:00,17:53:00
7837,862,2024-07-05,17:09:00,17:54:00
7838,992,2024-07-05,19:02:00,19:57:00
7839,897,2024-07-05,19:48:00,20:43:00
7840,934,2024-07-05,19:30:00,20:25:00
7841,948,2024-07-05,16:47:00,17:17:00
7842,983,2024-07-05,17:33:00,18:03:00
7843,891,2024-07-05,16:38:00,17:13:00
7844,940,2024-07-05,16:13:00,16:58:00
7845,837,2024-07-05,18:10:00,18:40:00
7846,856,2024-07-05,18:05:00,18:50:00
7847,977,2024-07-05,19:05:00,19:40:00
7848,857,2024-07-05,19:49:00,20:44:00
7849,912,2024-07-05,16:34:00,17:19:00
7850,888,2024-07-05,20:43:00,21:38:00
7851,849,2024-07-05,14:28:00,15:13:00
7852,860,2024-07-05,18:51:00,19:36:00
7853,861,2024-07-05,16:34:00,17:04:00
7854,896,2024-07-05,18:34:00,19:29:00
7855,888,2024-07-05,18:17:00,19:12:00
7856,829,2024-07-05,19:02:00,19:32:00
7857,864,2024-07-05,18:33:00,19:03:00
7858,896,2024-07-05,17:38:00,18:33:00
7859,967,2024-07-05,20:49:00,21:34:00
7860,900,2024-07-05,20:32:00,21:17:00
7861,950,2024-07-05,18:40:00,19:35:00
7862,898,2024-07-05,16:24:00,16:54:00
7863,882,2024-07-05,18:32:00,19:17:00
7864,974,2024-07-05,16:48:00,17:33:00
7865,985,2024-07-05,18:56:00,19:26:00
7866,888,2024-07-05,19:58:00,20:33:00
7867,896,2024-07-05,19:50:00,20:20:00
7868,901,2024-07-05,17:33:00,18:28:00
7869,914,2024-07-05,19:06:00,20:01:00
7870,885,2024-07-05,20:24:00,21:09:00
7871,866,2024-07-05,21:01:00,21:56:00
7872,860,2024-07-05,17:51:00,18:21:00
7873,940,2024-07-05,18:55:00,19:50:00
7874,862,2024-07-05,9:40:00,10:35:00
7875,979,2024-07-05,19:43:00,20:38:00
7876,935,2024-07-05,10:54:00,11:29:00
7877,913,2024-07-05,17:44:00,18:14:00
7878,902,2024-07-05,16:13:00,16:58:00
7879,449,2024-07-06,9:16:00,9:46:00
7880,666,2024-07-06,10:35:00,11:20:00
7881,685,2024-07-06,9:44:00,10:29:00
7882,178,2024-07-06,10:01:00,10:36:00
7883,189,2024-07-06,9:53:00,10:28:00
7884,99,2024-07-06,8:44:00,9:29:00
7885,317,2024-07-06,9:43:00,10:38:00
7886,262,2024-07-06,9:41:00,10:26:00
7887,316,2024-07-06,8:13:00,8:48:00
7888,504,2024-07-06,10:15:00,10:50:00
7889,882,2024-07-06,16:39:00,17:34:00
7890,879,2024-07-06,20:09:00,20:39:00
7891,985,2024-07-06,17:44:00,18:19:00
7892,826,2024-07-06,19:19:00,20:14:00
7893,968,2024-07-06,18:32:00,19:27:00
7894,914,2024-07-06,20:11:00,20:41:00
7895,893,2024-07-06,18:27:00,18:57:00
7896,965,2024-07-06,16:03:00,16:38:00
7897,909,2024-07-06,9:01:00,9:56:00
7898,912,2024-07-06,20:54:00,21:29:00
7899,944,2024-07-06,17:08:00,17:53:00
7900,833,2024-07-06,17:40:00,18:15:00
7901,841,2024-07-06,20:37:00,21:07:00
7902,955,2024-07-06,20:58:00,21:53:00
7903,967,2024-07-06,20:53:00,21:23:00
7904,993,2024-07-06,9:52:00,10:47:00
7905,858,2024-07-06,9:31:00,10:16:00
7906,977,2024-07-06,18:18:00,18:53:00
7907,834,2024-07-06,10:57:00,11:32:00
7908,838,2024-07-06,16:31:00,17:01:00
7909,956,2024-07-06,20:39:00,21:14:00
7910,955,2024-07-06,18:10:00,18:40:00
7911,941,2024-07-06,17:20:00,17:50:00
7912,986,2024-07-06,18:59:00,19:54:00
7913,923,2024-07-06,19:01:00,19:36:00
7914,962,2024-07-06,19:46:00,20:16:00
7915,873,2024-07-06,19:34:00,20:04:00
7916,856,2024-07-06,16:09:00,16:44:00
7917,829,2024-07-06,17:43:00,18:38:00
7918,831,2024-07-06,20:12:00,21:07:00
7919,937,2024-07-06,20:11:00,20:46:00
7920,949,2024-07-06,18:03:00,18:38:00
7921,963,2024-07-06,16:12:00,16:57:00
7922,872,2024-07-06,20:56:00,21:31:00
7923,873,2024-07-06,16:05:00,17:00:00
7924,882,2024-07-06,18:11:00,18:46:00
7925,985,2024-07-06,20:36:00,21:21:00
7926,987,2024-07-06,18:55:00,19:50:00
7927,856,2024-07-06,18:20:00,19:15:00
7928,837,2024-07-06,21:47:00,22:32:00
7929,842,2024-07-06,16:08:00,16:53:00
7930,880,2024-07-06,20:08:00,20:38:00
7931,895,2024-07-06,10:48:00,11:33:00
7932,846,2024-07-06,20:59:00,21:54:00
7933,909,2024-07-06,19:15:00,19:50:00
7934,826,2024-07-06,20:41:00,21:16:00
7935,905,2024-07-06,17:09:00,18:04:00
7936,971,2024-07-06,17:00:00,17:55:00
7937,877,2024-07-06,18:13:00,18:48:00
7938,892,2024-07-06,18:42:00,19:17:00
7939,837,2024-07-06,17:58:00,18:28:00
7940,839,2024-07-06,18:06:00,18:51:00
7941,966,2024-07-06,18:26:00,19:21:00
7942,972,2024-07-06,16:13:00,16:58:00
7943,924,2024-07-06,16:42:00,17:17:00
7944,963,2024-07-06,17:30:00,18:00:00
7945,903,2024-07-06,16:02:00,16:37:00
7946,858,2024-07-06,16:39:00,17:09:00
7947,863,2024-07-06,20:42:00,21:37:00
7948,932,2024-07-06,20:21:00,20:56:00
7949,988,2024-07-06,18:14:00,19:09:00
7950,952,2024-07-06,19:39:00,20:34:00
7951,982,2024-07-06,20:10:00,21:05:00
7952,935,2024-07-06,15:37:00,16:12:00
7953,487,2024-07-07,9:44:00,10:19:00
7954,83,2024-07-07,9:07:00,10:02:00
7955,613,2024-07-07,7:02:00,7:32:00
7956,16,2024-07-07,8:40:00,9:25:00
7957,703,2024-07-07,6:01:00,6:31:00
7958,98,2024-07-07,9:48:00,10:43:00
7959,313,2024-07-07,10:10:00,10:45:00
7960,97,2024-07-07,7:23:00,8:08:00
7961,42,2024-07-07,8:32:00,9:02:00
7962,29,2024-07-07,10:33:00,11:08:00
7963,588,2024-07-07,8:54:00,9:49:00
7964,702,2024-07-07,9:11:00,9:56:00
7965,492,2024-07-07,11:51:00,12:46:00
7966,535,2024-07-07,7:05:00,7:40:00
7967,518,2024-07-07,9:52:00,10:47:00
7968,790,2024-07-07,6:47:00,7:32:00
7969,382,2024-07-07,6:39:00,7:14:00
7970,389,2024-07-07,8:11:00,8:56:00
7971,986,2024-07-07,18:41:00,19:36:00
7972,885,2024-07-07,18:24:00,18:59:00
7973,866,2024-07-07,16:07:00,16:42:00
7974,857,2024-07-07,17:09:00,17:44:00
7975,856,2024-07-07,19:04:00,19:49:00
7976,979,2024-07-07,20:45:00,21:15:00
7977,847,2024-07-07,17:01:00,17:31:00
7978,928,2024-07-07,19:43:00,20:18:00
7979,903,2024-07-07,18:31:00,19:01:00
7980,922,2024-07-07,20:45:00,21:20:00
7981,978,2024-07-07,17:23:00,18:18:00
7982,903,2024-07-07,9:54:00,10:39:00
7983,917,2024-07-07,19:39:00,20:09:00
7984,870,2024-07-07,17:36:00,18:06:00
7985,879,2024-07-07,18:39:00,19:34:00
7986,934,2024-07-07,18:59:00,19:54:00
7987,852,2024-07-07,20:32:00,21:27:00
7988,991,2024-07-07,17:51:00,18:26:00
7989,849,2024-07-07,19:50:00,20:35:00
7990,955,2024-07-07,20:01:00,20:46:00
7991,850,2024-07-07,16:41:00,17:11:00
7992,970,2024-07-07,19:55:00,20:30:00
7993,883,2024-07-07,19:55:00,20:30:00
7994,837,2024-07-07,16:24:00,16:54:00
7995,885,2024-07-07,19:40:00,20:15:00
7996,931,2024-07-07,19:39:00,20:24:00
7997,967,2024-07-07,17:19:00,17:49:00
7998,864,2024-07-07,18:07:00,18:37:00
7999,855,2024-07-07,16:03:00,16:48:00
8000,887,2024-07-07,17:41:00,18:16:00
8001,979,2024-07-07,19:14:00,20:09:00
8002,862,2024-07-07,18:40:00,19:15:00
8003,871,2024-07-07,20:05:00,20:40:00
8004,856,2024-07-07,20:37:00,21:12:00
8005,950,2024-07-07,17:12:00,17:47:00
8006,837,2024-07-07,19:17:00,20:02:00
8007,920,2024-07-07,16:07:00,16:52:00
8008,913,2024-07-07,20:55:00,21:50:00
8009,897,2024-07-07,18:19:00,18:54:00
8010,852,2024-07-07,10:26:00,11:11:00
8011,827,2024-07-07,20:23:00,21:08:00
8012,925,2024-07-07,18:50:00,19:45:00
8013,925,2024-07-07,16:35:00,17:30:00
8014,872,2024-07-07,16:36:00,17:11:00
8015,876,2024-07-07,18:30:00,19:05:00
8016,951,2024-07-07,16:19:00,17:14:00
8017,838,2024-07-07,19:56:00,20:31:00
8018,861,2024-07-07,16:50:00,17:35:00
8019,879,2024-07-07,16:36:00,17:11:00
8020,991,2024-07-07,18:50:00,19:25:00
8021,984,2024-07-07,20:17:00,20:52:00
8022,948,2024-07-07,19:36:00,20:21:00
8023,953,2024-07-07,20:44:00,21:19:00
8024,825,2024-07-07,19:36:00,20:31:00
8025,989,2024-07-07,20:40:00,21:15:00
8026,983,2024-07-07,16:54:00,17:29:00
8027,880,2024-07-07,20:58:00,21:28:00
8028,840,2024-07-07,18:46:00,19:41:00
8029,846,2024-07-07,18:35:00,19:30:00
8030,913,2024-07-07,20:55:00,21:30:00
8031,211,2024-07-08,8:20:00,8:50:00
8032,233,2024-07-08,6:49:00,7:34:00
8033,610,2024-07-08,9:27:00,10:12:00
8034,760,2024-07-08,9:39:00,10:09:00
8035,204,2024-07-08,8:17:00,9:12:00
8036,627,2024-07-08,10:42:00,11:12:00
8037,660,2024-07-08,7:34:00,8:04:00
8038,761,2024-07-08,6:50:00,7:25:00
8039,244,2024-07-08,6:30:00,7:05:00
8040,78,2024-07-08,9:00:00,9:30:00
8041,732,2024-07-08,9:43:00,10:18:00
8042,215,2024-07-08,6:35:00,7:05:00
8043,889,2024-07-08,18:00:00,18:55:00
8044,883,2024-07-08,16:48:00,17:43:00
8045,948,2024-07-08,14:29:00,14:59:00
8046,918,2024-07-08,20:42:00,21:12:00
8047,931,2024-07-08,20:14:00,20:44:00
8048,868,2024-07-08,17:08:00,17:43:00
8049,947,2024-07-08,17:09:00,17:54:00
8050,861,2024-07-08,19:34:00,20:29:00
8051,836,2024-07-08,10:56:00,11:51:00
8052,992,2024-07-08,20:39:00,21:24:00
8053,828,2024-07-08,21:33:00,22:03:00
8054,974,2024-07-08,21:09:00,21:44:00
8055,936,2024-07-08,20:07:00,20:37:00
8056,952,2024-07-08,11:26:00,12:21:00
8057,838,2024-07-08,20:22:00,21:17:00
8058,953,2024-07-08,20:50:00,21:35:00
8059,912,2024-07-08,17:27:00,18:12:00
8060,909,2024-07-08,18:57:00,19:42:00
8061,864,2024-07-08,9:36:00,10:31:00
8062,956,2024-07-08,18:04:00,18:49:00
8063,909,2024-07-08,20:51:00,21:46:00
8064,832,2024-07-08,10:30:00,11:00:00
8065,972,2024-07-08,20:41:00,21:26:00
8066,826,2024-07-08,11:11:00,11:56:00
8067,979,2024-07-08,17:09:00,17:39:00
8068,875,2024-07-08,16:21:00,17:16:00
8069,849,2024-07-08,18:01:00,18:36:00
8070,837,2024-07-08,20:06:00,21:01:00
8071,935,2024-07-08,16:19:00,16:49:00
8072,887,2024-07-08,11:19:00,11:54:00
8073,851,2024-07-08,17:01:00,17:31:00
8074,843,2024-07-08,18:51:00,19:36:00
8075,913,2024-07-08,17:08:00,17:38:00
8076,876,2024-07-08,19:35:00,20:30:00
8077,935,2024-07-08,17:29:00,17:59:00
8078,978,2024-07-08,19:10:00,19:40:00
8079,830,2024-07-08,19:06:00,19:36:00
8080,991,2024-07-08,16:23:00,16:53:00
8081,921,2024-07-08,17:49:00,18:34:00
8082,962,2024-07-08,20:32:00,21:17:00
8083,840,2024-07-08,20:53:00,21:28:00
8084,886,2024-07-08,20:55:00,21:30:00
8085,975,2024-07-08,18:30:00,19:25:00
8086,861,2024-07-08,19:50:00,20:25:00
8087,917,2024-07-08,9:33:00,10:28:00
8088,945,2024-07-08,17:10:00,18:05:00
8089,865,2024-07-08,17:51:00,18:21:00
8090,900,2024-07-08,20:33:00,21:28:00
8091,901,2024-07-08,16:30:00,17:05:00
8092,858,2024-07-08,16:43:00,17:38:00
8093,985,2024-07-08,20:53:00,21:38:00
8094,986,2024-07-08,18:11:00,18:46:00
8095,969,2024-07-08,20:36:00,21:06:00
8096,971,2024-07-08,17:04:00,17:49:00
8097,858,2024-07-08,20:56:00,21:26:00
8098,885,2024-07-08,16:08:00,16:38:00
8099,964,2024-07-08,10:45:00,11:15:00
8100,988,2024-07-08,19:51:00,20:26:00
8101,899,2024-07-08,16:48:00,17:43:00
8102,482,2024-07-09,9:53:00,10:23:00
8103,576,2024-07-09,11:35:00,12:20:00
8104,290,2024-07-09,9:08:00,9:53:00
8105,66,2024-07-09,7:57:00,8:42:00
8106,46,2024-07-09,6:51:00,7:46:00
8107,628,2024-07-09,6:31:00,7:26:00
8108,287,2024-07-09,7:52:00,8:47:00
8109,134,2024-07-09,6:30:00,7:00:00
8110,137,2024-07-09,8:43:00,9:18:00
8111,181,2024-07-09,7:17:00,7:52:00
8112,622,2024-07-09,10:18:00,10:48:00
8113,741,2024-07-09,9:57:00,10:27:00
8114,171,2024-07-09,6:43:00,7:28:00
8115,830,2024-07-09,18:46:00,19:31:00
8116,869,2024-07-09,17:34:00,18:09:00
8117,890,2024-07-09,16:28:00,17:13:00
8118,831,2024-07-09,18:59:00,19:29:00
8119,888,2024-07-09,14:26:00,14:56:00
8120,883,2024-07-09,16:05:00,16:50:00
8121,942,2024-07-09,18:06:00,18:51:00
8122,907,2024-07-09,20:44:00,21:39:00
8123,869,2024-07-09,16:59:00,17:34:00
8124,869,2024-07-09,19:53:00,20:23:00
8125,833,2024-07-09,17:43:00,18:28:00
8126,869,2024-07-09,18:46:00,19:41:00
8127,913,2024-07-09,20:30:00,21:05:00
8128,869,2024-07-09,18:30:00,19:05:00
8129,978,2024-07-09,14:48:00,15:43:00
8130,858,2024-07-09,16:51:00,17:36:00
8131,956,2024-07-09,17:58:00,18:28:00
8132,866,2024-07-09,19:22:00,20:17:00
8133,984,2024-07-09,16:38:00,17:08:00
8134,987,2024-07-09,19:09:00,19:54:00
8135,908,2024-07-09,17:48:00,18:18:00
8136,979,2024-07-09,20:49:00,21:24:00
8137,908,2024-07-09,16:53:00,17:23:00
8138,898,2024-07-09,9:30:00,10:05:00
8139,829,2024-07-09,18:13:00,19:08:00
8140,876,2024-07-09,17:40:00,18:15:00
8141,930,2024-07-09,17:26:00,18:11:00
8142,878,2024-07-09,20:22:00,20:57:00
8143,968,2024-07-09,20:04:00,20:34:00
8144,827,2024-07-09,20:18:00,20:48:00
8145,831,2024-07-09,17:47:00,18:17:00
8146,916,2024-07-09,17:12:00,17:57:00
8147,848,2024-07-09,18:09:00,19:04:00
8148,878,2024-07-09,18:32:00,19:17:00
8149,928,2024-07-09,19:24:00,19:59:00
8150,921,2024-07-09,17:44:00,18:14:00
8151,838,2024-07-09,17:06:00,17:36:00
8152,858,2024-07-09,18:53:00,19:48:00
8153,871,2024-07-09,19:51:00,20:46:00
8154,896,2024-07-09,20:51:00,21:46:00
8155,895,2024-07-09,17:40:00,18:15:00
8156,903,2024-07-09,18:39:00,19:09:00
8157,863,2024-07-09,20:40:00,21:15:00
8158,960,2024-07-09,20:18:00,21:03:00
8159,939,2024-07-09,18:34:00,19:04:00
8160,947,2024-07-09,16:53:00,17:23:00
8161,853,2024-07-09,17:45:00,18:30:00
